"MED_SCH_DATA_ID","ENTITY_ID","LABEL_FLAG","GRAD_STATUS","SCHOOL_NAME","GRAD_DT","SCHOOL_CD","INSERT_DTM","INSERT_USER_ID","END_DT","CITY","STATE_CD","ZIP","AMA_SCHOOL_CD","SEGMENT_ONLY_IND","COUNTRY_NAME","MATRICULATION_DT","DEGREE_CD","NSC_IND","NSC_DATE","NSC_USER_ID"
7190072,5046778,"D","Yes        ","Harvard Medical School",1962-01-01,"02401     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Boston                      ","MA","02115     ",14796297,,"United States of America                                                   ",,"MD","N",,
7190073,5046895,"D","Yes        ","Harvard Medical School",1962-01-01,"02401     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Boston                      ","MA","02115     ",14796297,,"United States of America                                                   ",,"MD","N",,
7190074,5047012,"D","Yes        ","Harvard Medical School",1962-01-01,"02401     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Boston                      ","MA","02115     ",14796297,,"United States of America                                                   ",,"MD","N",,
7190075,5047129,"D","Yes        ","Harvard Medical School",1963-01-01,"02401     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Boston                      ","MA","02115     ",14796297,,"United States of America                                                   ",,"MD","N",,
7190076,5047246,"D","Yes        ","Harvard Medical School",1963-01-01,"02401     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Boston                      ","MA","02115     ",14796297,,"United States of America                                                   ",,"MD","N",,
7190077,5047363,"D","Yes        ","Harvard Medical School",1963-01-01,"02401     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Boston                      ","MA","02115     ",14796297,,"United States of America                                                   ",,"MD","N",,
7190078,5047480,"D","Yes        ","Harvard Medical School",1963-01-01,"02401     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Boston                      ","MA","02115     ",14796297,,"United States of America                                                   ",,"MD","N",,
7190079,5047597,"D","Yes        ","Harvard Medical School",1963-01-01,"02401     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Boston                      ","MA","02115     ",14796297,,"United States of America                                                   ",,"MD","N",,
7190080,4820006,"D","Yes        ","University of Maryland School of Medicine",1997-05-121,"02301     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Baltimore                   ","MD","21201     ",14796167,,"United States of America                                                   ",,"MD","N",,
7190081,4820123,"D","Yes        ","University of Maryland School of Medicine",1996-01-01,"02301     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Baltimore                   ","MD","21201     ",14796167,,"United States of America                                                   ",,"MD","N",,
7190082,4820240,"D","Yes        ","University of Maryland School of Medicine",1995-05-121,"02301     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Baltimore                   ","MD","21201     ",14796167,,"United States of America                                                   ",,"MD","N",,
7190083,4820357,"D","Yes        ","University of Maryland School of Medicine",1995-05-121,"02301     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Baltimore                   ","MD","21201     ",14796167,,"United States of America                                                   ",,"MD","N",,
7190084,4820487,"D","Yes        ","University of Maryland School of Medicine",1995-05-121,"02301     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Baltimore                   ","MD","21201     ",14796167,,"United States of America                                                   ",,"MD","N",,
7190085,4820604,"D","Yes        ","University of Maryland School of Medicine",1996-05-122,"02301     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Baltimore                   ","MD","21201     ",14796167,,"United States of America                                                   ",,"MD","N",,
7190086,4820734,"D","Yes        ","University of Maryland School of Medicine",1995-05-121,"02301     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Baltimore                   ","MD","21201     ",14796167,,"United States of America                                                   ",,"MD","N",,
7190087,4820877,"D","Yes        ","University of Maryland School of Medicine",1995-05-121,"02301     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Baltimore                   ","MD","21201     ",14796167,,"United States of America                                                   ",,"MD","N",,
7190088,4820994,"D","Yes        ","University of Maryland School of Medicine",1995-05-121,"02301     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Baltimore                   ","MD","21201     ",14796167,,"United States of America                                                   ",,"MD","N",,
7190089,4821111,"D","Yes        ","University of Maryland School of Medicine",1995-05-121,"02301     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Baltimore                   ","MD","21201     ",14796167,,"United States of America                                                   ",,"MD","N",,
7190090,4821241,"D","Yes        ","University of Maryland School of Medicine",1995-05-121,"02301     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Baltimore                   ","MD","21201     ",14796167,,"United States of America                                                   ",,"MD","N",,
7190091,4821358,"D","Yes        ","University of Maryland School of Medicine",1995-05-121,"02301     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Baltimore                   ","MD","21201     ",14796167,,"United States of America                                                   ",,"MD","N",,
7190092,4821475,"D","Yes        ","University of Maryland School of Medicine",1995-05-121,"02301     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Baltimore                   ","MD","21201     ",14796167,,"United States of America                                                   ",,"MD","N",,
7190093,5810190,"D","Yes        ","University of Minnesota Medical School",1946-01-01,"02604     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Minneapolis                 ","MN","55455     ",14796505,,"United States of America                                                   ",,"MD","N",,
7190094,5810307,"D","Yes        ","University of Minnesota Medical School",1946-01-01,"02604     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Minneapolis                 ","MN","55455     ",14796505,,"United States of America                                                   ",,"MD","N",,
7190095,5810424,"D","Yes        ","University of Minnesota Medical School",1946-01-01,"02604     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Minneapolis                 ","MN","55455     ",14796505,,"United States of America                                                   ",,"MD","N",,
7190096,5810541,"D","Yes        ","University of Minnesota Medical School",1946-01-01,"02604     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Minneapolis                 ","MN","55455     ",14796505,,"United States of America                                                   ",,"MD","N",,
7190097,5810658,"D","Yes        ","University of Minnesota Medical School",1946-01-01,"02604     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Minneapolis                 ","MN","55455     ",14796505,,"United States of America                                                   ",,"MD","N",,
7190098,5810775,"D","Yes        ","University of Minnesota Medical School",1946-01-01,"02604     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Minneapolis                 ","MN","55455     ",14796505,,"United States of America                                                   ",,"MD","N",,
7190099,5810892,"D","Yes        ","University of Minnesota Medical School",1946-01-01,"02604     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Minneapolis                 ","MN","55455     ",14796505,,"United States of America                                                   ",,"MD","N",,
7190100,5811009,"D","Yes        ","University of Minnesota Medical School",1946-01-01,"02604     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Minneapolis                 ","MN","55455     ",14796505,,"United States of America                                                   ",,"MD","N",,
7190101,5811126,"D","Yes        ","University of Minnesota Medical School",1946-01-01,"02604     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Minneapolis                 ","MN","55455     ",14796505,,"United States of America                                                   ",,"MD","N",,
7190102,5811243,"D","Yes        ","University of Minnesota Medical School",1946-01-01,"02604     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Minneapolis                 ","MN","55455     ",14796505,,"United States of America                                                   ",,"MD","N",,
7190103,5811360,"D","Yes        ","University of Minnesota Medical School",1946-01-01,"02604     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Minneapolis                 ","MN","55455     ",14796505,,"United States of America                                                   ",,"MD","N",,
7190104,5811477,"D","Yes        ","University of Minnesota Medical School",1946-01-01,"02604     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Minneapolis                 ","MN","55455     ",14796505,,"United States of America                                                   ",,"MD","N",,
7190105,5811594,"D","Yes        ","University of Minnesota Medical School",1946-01-01,"02604     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Minneapolis                 ","MN","55455     ",14796505,,"United States of America                                                   ",,"MD","N",,
7190106,5811711,"D","Yes        ","University of Minnesota Medical School",1946-01-01,"02604     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Minneapolis                 ","MN","55455     ",14796505,,"United States of America                                                   ",,"MD","N",,
7190107,5811828,"D","Yes        ","University of Minnesota Medical School",1946-01-01,"02604     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Minneapolis                 ","MN","55455     ",14796505,,"United States of America                                                   ",,"MD","N",,
7190108,5811945,"D","Yes        ","University of Minnesota Medical School",1946-01-01,"02604     ",2022/04/28:05:31:27 PM,"PEPFETL ",,"Minneapolis                 ","MN","55455     ",14796505,,"United States of America                                                   ",,"MD","N",,
