"ABMS_DATA_ID","ENTITY_ID","CERT_BOARD","CERTIFICATE","CERTIFICATE_TYPE","EFFECTIVE_DT","EXPIRATION_DT","LAST_REPORTED_DT","CERT_STAT_DESC","DURATION_TYPE_DESC","MOC_MET_RQT","REACTIVATION_DT","INSERT_DTM","INSERT_USER_ID","END_DT","CERTIFICATION_ID","ABMS_BIO_ID","MOC_PATHWAY_BRD_MSG","MOC_PATHWAY_ID","ABMS_RECORD_TYPE"
155271244,43153158,"American Board of Internal Medicine","Internal Medicine","General",2015-08-224,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2310355,1071339,,,"Expired"
155271245,43325265,"American Board of Internal Medicine","Internal Medicine","General",2015-08-219,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2311398,1071516,,,"Active"
155271248,39153955,"American Board of Pediatrics","Pediatrics","General",2016-10-294,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2511318,1069090,,,"Expired"
155271249,40158296,"American Board of Internal Medicine","Internal Medicine","General",2015-08-224,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2308854,1069694,,,"Expired"
147243195,39661995,"American Board of Internal Medicine","Internal Medicine","General",2010-08-228,2021-12-366,,"Initial Certification","Time Limited","Y  ",,2019/06/06:05:01:57 AM,"PEPFETL ",,1734218,937500,,,"Active"
152199013,43968089,"American Board of Internal Medicine","Internal Medicine","General",2017-08-228,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/12:05:05:43 AM,"PEPFETL ",,2559180,1127238,,,"Active"
155271250,43269781,"American Board of Internal Medicine","Internal Medicine","General",2015-08-223,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2309873,1070562,,,"Expired"
155271251,40345002,"American Board of Internal Medicine","Internal Medicine","General",2015-08-230,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2311280,1069176,,,"Expired"
155271252,40378906,"American Board of Internal Medicine","Internal Medicine","General",2015-08-215,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2309593,1069770,,,"Expired"
155271253,42742683,"American Board of Internal Medicine","Internal Medicine","General",2015-08-230,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2309883,1069803,,,"Expired"
155271254,43347066,"American Board of Internal Medicine","Internal Medicine","General",2015-08-230,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2310358,1070614,,,"Expired"
155271255,40606029,"American Board of Internal Medicine","Internal Medicine","General",2015-08-230,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2310841,1071387,,,"Expired"
155271256,40217771,"American Board of Internal Medicine","Internal Medicine","General",2015-08-230,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2313808,1071681,,,"Expired"
155271257,40187338,"American Board of Internal Medicine","Internal Medicine","General",2015-08-230,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2311243,1071433,,,"Expired"
155271258,39973124,"American Board of Internal Medicine","Internal Medicine","General",2015-08-230,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2310504,1072090,,,"Expired"
155271259,39468568,"American Board of Internal Medicine","Internal Medicine","General",2015-08-230,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2308351,1071866,,,"Expired"
155271260,39501965,"American Board of Internal Medicine","Internal Medicine","General",2015-08-223,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2309582,1071997,,,"Expired"
155271261,43177767,"American Board of Internal Medicine","Internal Medicine","General",2015-08-230,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2309679,1072005,,,"Expired"
147244532,40104424,"American Board of Internal Medicine","Internal Medicine","General",2019-05-130,,,"Re-Certification","Maintenance of Certification","Y  ",2020-04-92,2019/06/08:05:02:07 AM,"PEPFETL ",,2785790,884075,,,"Active"
155271262,39989933,"American Board of Internal Medicine","Internal Medicine","General",2015-08-217,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2308492,1072677,,,"Expired"
155271263,39975568,"American Board of Internal Medicine","Internal Medicine","General",2017-08-234,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2559827,1126630,,,"Expired"
155271264,40404503,"American Board of Internal Medicine","Internal Medicine","General",2016-08-238,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2432914,1074098,,,"Expired"
155271265,39891211,"American Board of Internal Medicine","Internal Medicine","General",2015-08-224,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2313727,1073989,,,"Expired"
155271266,38907891,"American Board of Internal Medicine","Internal Medicine","General",2015-08-224,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2308340,1074163,,,"Expired"
155271267,40504551,"American Board of Internal Medicine","Internal Medicine","General",2018-08-236,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2688499,1073950,,,"Active"
155271268,43474557,"American Board of Internal Medicine","Internal Medicine","General",2015-08-215,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2309810,1074317,,,"Active"
155271269,43474557,"American Board of Internal Medicine","Infectious Disease","Sub-specialty",2017-11-319,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2634639,1074317,,,"Active"
155271272,40437393,"American Board of Internal Medicine","Internal Medicine","General",2015-08-217,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2311149,1072171,,,"Expired"
155271273,39114474,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2015-11-310,2016-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2330336,1075064,,,"Expired"
155271274,39114474,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2016-12-366,2018-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2461177,1075064,,,"Expired"
155271275,39114474,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2018-12-365,2019-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2575901,1075064,,,"Expired"
155271276,39114474,"American Board of Obstetrics and Gynecology","Obstetrics & Gynecology","General",2019-12-365,2020-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2736514,1075064,,,"Expired"
155271277,27076903,"American Board of Surgery","Surgery","General",2015-11-320,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2319058,1085405,,,"Active"
155271278,27076903,"American Board of Surgery","Pediatric Surgery","Sub-specialty",2017-04-115,2028-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2521235,1085405,,,"Active"
155271279,38996421,"American Board of Surgery","Surgery","General",2015-10-299,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2318819,1085186,,,"Active"
155271280,38883113,"American Board of Surgery","Surgery","General",2015-11-320,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2319083,1085607,,,"Active"
147245408,40104424,"American Board of Internal Medicine","Internal Medicine","General",2008-08-225,2019-12-365,,"Initial Certification","Time Limited","Y  ",,2019/06/08:05:02:09 AM,"PEPFETL ",,1557322,884075,,,"Expired"
152199014,42883590,"American Board of Internal Medicine","Internal Medicine","General",2017-08-236,,2023-05-124,"Initial Certification","Maintenance of Certification","N  ",2024-04-92,2023/04/12:05:05:43 AM,"PEPFETL ",,2562626,1127239,,,"Active"
155271287,42858994,"American Board of Internal Medicine","Internal Medicine","General",2016-08-232,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2431647,1086273,,,"Expired"
155271290,39131400,"American Board of Pediatrics","Pediatrics","General",2015-10-282,2023-02-46,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2355233,1092662,,,"Expired"
155271291,40321550,"American Board of Internal Medicine","Internal Medicine","General",2016-08-238,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2431181,1094744,,,"Expired"
155271292,42893522,"American Board of Internal Medicine","Internal Medicine","General",2016-08-235,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2438032,1097869,,,"Expired"
155271293,47376624,"American Board of Internal Medicine","Internal Medicine","General",2016-08-237,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2431858,1094957,,,"Expired"
155271294,40160740,"American Board of Internal Medicine","Internal Medicine","General",2016-08-235,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2432334,1096485,,,"Expired"
155271295,40619822,"American Board of Internal Medicine","Internal Medicine","General",2017-08-236,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2564027,1095037,,,"Expired"
155271296,43042931,"American Board of Internal Medicine","Internal Medicine","General",2016-08-232,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2433958,1094472,,,"Expired"
155271297,40049421,"American Board of Internal Medicine","Internal Medicine","General",2016-08-229,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2434825,1098424,,,"Expired"
147249753,43398065,"American Board of Internal Medicine","Internal Medicine","General",2011-08-221,2022-12-365,,"Initial Certification","Time Limited","Y  ",,2019/06/08:05:02:14 AM,"PEPFETL ",,1862114,965207,,,"Active"
147249754,43398065,"American Board of Internal Medicine","Infectious Disease","Sub-specialty",2013-11-316,2019-12-365,,"Initial Certification","Maintenance of Certification","Y  ",,2019/06/08:05:02:14 AM,"PEPFETL ",,2120890,965207,,,"Expired"
155271298,43169408,"American Board of Internal Medicine","Internal Medicine","General",2016-08-238,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2435091,1096027,,,"Expired"
155271299,44131369,"American Board of Internal Medicine","Internal Medicine","General",2016-08-231,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2435746,1096045,,,"Expired"
155271302,40503108,"American Board of Internal Medicine","Internal Medicine","General",2017-08-229,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2556533,1096115,,,"Expired"
147251309,28489457,"American Board of Psychiatry and Neurology","Neurology with Special Qualifications in Child Neurology","General",2012-09-264,,,"Initial Certification","Maintenance of Certification","Y  ",2020-03-61,2019/06/16:05:02:02 AM,"PEPFETL ",,1985512,984330,,,"Active"
155271303,40420129,"American Board of Internal Medicine","Internal Medicine","General",2016-08-232,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2432410,1097171,,,"Expired"
155271304,43245679,"American Board of Internal Medicine","Internal Medicine","General",2016-08-238,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2431253,1096172,,,"Expired"
155271305,43156564,"American Board of Internal Medicine","Internal Medicine","General",2016-08-232,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2434383,1096206,,,"Expired"
155271307,42979868,"American Board of Internal Medicine","Internal Medicine","General",2016-08-235,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2438673,1097282,,,"Active"
155271306,43795423,"American Board of Internal Medicine","Internal Medicine","General",2016-08-229,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2432693,1095985,,,"Expired"
155271308,42786025,"American Board of Internal Medicine","Internal Medicine","General",2016-08-229,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2438506,1099426,,,"Expired"
155271309,44242948,"American Board of Internal Medicine","Internal Medicine","General",2016-08-235,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2430474,1097633,,,"Active"
155271310,42739589,"American Board of Internal Medicine","Internal Medicine","General",2016-08-238,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2435503,1095441,,,"Expired"
155271311,43058843,"American Board of Internal Medicine","Internal Medicine","General",2016-08-232,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2434509,1097708,,,"Expired"
155271312,39438473,"American Board of Internal Medicine","Internal Medicine","General",2016-08-237,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2434431,1095119,,,"Expired"
155271313,42842133,"American Board of Internal Medicine","Internal Medicine","General",2016-08-231,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2438784,1098165,,,"Expired"
155271314,43378591,"American Board of Internal Medicine","Internal Medicine","General",2016-08-235,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2438236,1098297,,,"Active"
155271315,39054791,"American Board of Internal Medicine","Internal Medicine","General",2016-08-229,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2435421,1095399,,,"Active"
155271316,42827456,"American Board of Internal Medicine","Internal Medicine","General",2016-08-238,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2435886,1098147,,,"Expired"
155271317,42743606,"American Board of Internal Medicine","Internal Medicine","General",2016-08-238,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2433704,1098838,,,"Expired"
