RECSEQ	EMPPID	ORDER_NO	LINE_NO	CANCEL_DATE	CATALOG_ID	PROMO_CD	SHIPTO_CUSTID	BILLTO_CUSTID	PRODUCT_NO	QTY_CANCELLED	PRICE_EACH	TAX_EACH	OTHER_CHARGE	DISCOUNT_EACH	REASON_CODE	REASON_DESC	CAMPAIGN_CODE	DEMO_CODE	INSERT_DTM	UPDATE_DTM	PRODUCT_DESC	VENDOR_NUMBER	VENDOR_NAME	PRODUCT_COST	DISCONTINUED	THEME_CODE	PRODLINE_DESC	AMA_PROD_NO	PRODUCT_LINE	PROMO_DESC	QTY_MAILED
0000000408	0000438455	45961487	004000	2018/02/02 00:00:00	FXZ	FXZ	27461080	27461080	OP517518	0000000001	000059.96	0000000000	0000000000	0000000000		NONE	FXZ	UNK			CPT CHANGES 2018 USC9781622026029	000000	*NONE	.00	N	4150AC34	Coding And Reimbursements	OP517518	3		
0000000409	0000477741	45922622	001000	2018/01/02 00:00:00	FZBM	FZBA10	09300653	09300653	OP595218	0000000001	000194.95	0000000000	0000000000	0000000000		NONE	FZB	A10			CDNG CMP PRICARE/PEDS/EMGMED189781622543021	000250	OPTUM - CUST 130006	115.97	N	4150BP71	Coding And Reimbursements	OP595218	3		
0000000410	0000482867	45933732	005000	2017/12/06 00:00:00	FXZ	FXZ	01587699	01587699	OP081218	0000000001	000139.95	0000000000	0000000000	0000000000		NONE	FXZ	UNK			OPTM CODER DESK REF PROCED 189781622543328	000250	OPTUM - CUST 130006	81.17	N	4150BP71	Coding And Reimbursements	OP081218	3		
0000000411	0000482867	45933732	003000	2017/12/06 00:00:00	FXZ	FXZ	01587699	01587699	OP231518	0000000001	000064.97	0000000000	0000000000	0000000000		NONE	FXZ	UNK			HCPCS 2018 SPIRAL9781622026128	000000	*NONE	12.60	N	4150BP36	Coding And Reimbursements	OP231518	3		
0000000412	0000482867	45933732	004000	2017/12/06 00:00:00	FXZ	FXZ	01587699	01587699	OP517518	0000000001	000059.96	0000000000	0000000000	0000000000		NONE	FXZ	UNK			CPT CHANGES 2018 USC9781622026029	000000	*NONE	.00	N	4150AC34	Coding And Reimbursements	OP517518	3		
0000000413	0000483894	45965671	001003	2018/10/26 00:00:00	UNK	UNKMC	36133699	36133699	NC070218	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			MEDICARE RBRVS UPDATE 3	000000	*NONE	.00	Y	4145AC28	Coding And Reimbursements	NC070218	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000414	0000566353	45955812	001004	2018/05/03 00:00:00	UNK	UNKMC	58075445	58075445	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000415	0000566353	45955812	001005	2018/05/03 00:00:00	UNK	UNKMC	58075445	58075445	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000416	0000566359	45962507	002030	2018/05/03 00:00:00	UNK	UNKMC	36017992	36017992	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000417	0000566359	45962507	002040	2018/05/03 00:00:00	UNK	UNKMC	36017992	36017992	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000418	0000566371	45952672	001030	2018/05/03 00:00:00	UNK	UNKMC	35609484	35609484	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000419	0000566371	45952672	001040	2018/05/03 00:00:00	UNK	UNKMC	35609484	35609484	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000420	0000566864	45952669	002030	2018/05/03 00:00:00	UNK	UNKMC	35625369	35625369	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000421	0000566864	45952669	002040	2018/05/03 00:00:00	UNK	UNKMC	35625369	35625369	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000422	0000566866	45954672	001030	2018/05/03 00:00:00	UNK	UNKMC	35422273	35422273	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000423	0000566866	45954672	001040	2018/05/03 00:00:00	UNK	UNKMC	35422273	35422273	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000424	0000567116	45959010	002030	2018/05/03 00:00:00	UNK	UNKMC	35757298	35757298	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000425	0000567116	45959010	002040	2018/05/03 00:00:00	UNK	UNKMC	35757298	35757298	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000426	0000567221	45955801	001030	2018/05/03 00:00:00	UNK	UNKMC	35591369	35591369	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000427	0000567221	45955801	001040	2018/05/03 00:00:00	UNK	UNKMC	35591369	35591369	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000428	0000567505	45955056	002030	2018/05/03 00:00:00	UNK	UNKMC	35676079	35676079	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000429	0000567505	45955056	002040	2018/05/03 00:00:00	UNK	UNKMC	35676079	35676079	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000430	0000567684	45959768	001030	2018/05/03 00:00:00	UNK	UNKMC	35653986	35653986	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000431	0000567684	45959768	001040	2018/05/03 00:00:00	UNK	UNKMC	35653986	35653986	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000432	0000568219	45954904	001030	2018/05/03 00:00:00	UNK	UNKMC	35719266	35719266	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000433	0000568219	45954904	001040	2018/05/03 00:00:00	UNK	UNKMC	35719266	35719266	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000434	0000569683	45954992	001030	2018/05/03 00:00:00	UNK	UNKMC	35664979	07757770	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000435	0000569683	45954992	001040	2018/05/03 00:00:00	UNK	UNKMC	35664979	07757770	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000436	0000569691	45961164	002030	2018/05/03 00:00:00	UNK	UNKMC	35968023	35968023	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000437	0000569691	45961164	002040	2018/05/03 00:00:00	UNK	UNKMC	35968023	35968023	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000438	0000569773	45964649	002030	2018/05/03 00:00:00	UNK	UNKMC	35895605	35895605	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000439	0000569773	45964649	002040	2018/05/03 00:00:00	UNK	UNKMC	35895605	35895605	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000440	0000569917	45952666	001004	2018/05/03 00:00:00	UNK	UNKMC	37237054	37237054	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000441	0000569917	45952666	001005	2018/05/03 00:00:00	UNK	UNKMC	37237054	37237054	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000442	0000570327	45957475	006004	2018/05/03 00:00:00	UNK	UNKMC	58458981	58458981	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000443	0000570327	45957475	006005	2018/05/03 00:00:00	UNK	UNKMC	58458981	58458981	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000444	0000570341	45955806	001030	2018/05/03 00:00:00	UNK	UNKMC	35685990	35685990	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000445	0000570341	45955806	001040	2018/05/03 00:00:00	UNK	UNKMC	35685990	35685990	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000446	0000570393	45950999	001030	2018/05/03 00:00:00	UNK	UNKMC	35529639	92121971	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000447	0000570393	45950999	001040	2018/05/03 00:00:00	UNK	UNKMC	35529639	92121971	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000448	0000570411	45957254	002030	2018/05/03 00:00:00	UNK	UNKMC	35725210	35725210	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000449	0000570411	45957254	002040	2018/05/03 00:00:00	UNK	UNKMC	35725210	35725210	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000450	0000570754	45954163	001004	2018/05/03 00:00:00	UNK	UNKMC	57893518	57893518	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000451	0000570754	45954163	001005	2018/05/03 00:00:00	UNK	UNKMC	57893518	57893518	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000452	0000570888	45963413	002030	2018/05/03 00:00:00	UNK	UNKMC	35775723	35775723	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000453	0000570888	45963413	002040	2018/05/03 00:00:00	UNK	UNKMC	35775723	35775723	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000454	0000570903	45962131	002030	2018/05/03 00:00:00	UNK	UNKMC	35676078	35676078	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000455	0000570903	45962131	002040	2018/05/03 00:00:00	UNK	UNKMC	35676078	35676078	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000456	0000572761	45956008	001030	2018/05/03 00:00:00	UNK	UNKMC	35801154	35801154	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000457	0000572761	45956008	001040	2018/05/03 00:00:00	UNK	UNKMC	35801154	35801154	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000458	0000573051	45956239	002030	2018/05/03 00:00:00	UNK	UNKMC	35766398	35766398	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000459	0000573051	45956239	002040	2018/05/03 00:00:00	UNK	UNKMC	35766398	35766398	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000460	0000573073	45965683	001004	2018/05/03 00:00:00	UNK	UNKMC	61312624	61312624	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000461	0000573073	45965683	001005	2018/05/03 00:00:00	UNK	UNKMC	61312624	61312624	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000462	0000573202	45952824	001004	2018/05/03 00:00:00	UNK	UNKMC	56067548	56067548	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000463	0000573202	45952824	001005	2018/05/03 00:00:00	UNK	UNKMC	56067548	56067548	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000464	0000573205	45956204	001030	2018/05/03 00:00:00	UNK	UNKMC	35529626	35529626	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000465	0000573205	45956204	001040	2018/05/03 00:00:00	UNK	UNKMC	35529626	35529626	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000466	0000573450	45954996	002030	2018/05/03 00:00:00	UNK	UNKMC	35757292	00834827	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000467	0000573450	45954996	002040	2018/05/03 00:00:00	UNK	UNKMC	35757292	00834827	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000468	0000573451	45954896	002030	2018/05/03 00:00:00	UNK	UNKMC	35766401	35766401	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000469	0000573451	45954896	002040	2018/05/03 00:00:00	UNK	UNKMC	35766401	35766401	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000470	0000573926	45957019	002030	2018/05/03 00:00:00	UNK	UNKMC	35782849	35782849	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000471	0000573926	45957019	002040	2018/05/03 00:00:00	UNK	UNKMC	35782849	35782849	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000472	0000574094	45956005	002030	2018/05/03 00:00:00	UNK	UNKMC	35579191	35579191	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000473	0000574094	45956005	002040	2018/05/03 00:00:00	UNK	UNKMC	35579191	35579191	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000474	0000574198	45955233	002030	2018/05/03 00:00:00	UNK	UNKMC	35676076	35676076	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000475	0000574198	45955233	002040	2018/05/03 00:00:00	UNK	UNKMC	35676076	35676076	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000476	0000574315	45958497	001030	2018/05/03 00:00:00	UNK	UNKMC	35696391	35696391	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000477	0000574315	45958497	001040	2018/05/03 00:00:00	UNK	UNKMC	35696391	35696391	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000478	0000574370	45963574	001004	2018/05/03 00:00:00	UNK	UNKMC	61014791	61014791	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
